,Date,Company,Adj Close,Close,Open,Volume
0,2024-01-02 00:00:00+00:00,AAPL,184.93821716308594,185.63999938964844,187.14999389648438,82488700.0
1,2024-01-03 00:00:00+00:00,AAPL,183.55348205566406,184.25,184.22000122070312,58414500.0
2,2024-01-04 00:00:00+00:00,AAPL,181.2223358154297,181.91000366210938,182.14999389648438,71983600.0
3,2024-01-05 00:00:00+00:00,AAPL,180.4950714111328,181.17999267578125,181.99000549316406,62303300.0
4,2024-01-08 00:00:00+00:00,AAPL,184.8585205078125,185.55999755859375,182.08999633789062,59144500.0
5,2024-01-09 00:00:00+00:00,AAPL,184.4401092529297,185.13999938964844,183.9199981689453,42841800.0
6,2024-01-10 00:00:00+00:00,AAPL,185.48614501953125,186.19000244140625,184.35000610351562,46792900.0
7,2024-01-11 00:00:00+00:00,AAPL,184.88841247558594,185.58999633789062,186.5399932861328,49128400.0
8,2024-01-12 00:00:00+00:00,AAPL,185.2171630859375,185.9199981689453,186.05999755859375,40444700.0
9,2024-01-16 00:00:00+00:00,AAPL,182.93582153320312,183.6300048828125,182.16000366210938,65603000.0
10,2024-01-17 00:00:00+00:00,AAPL,181.98941040039062,182.67999267578125,181.27000427246094,47317400.0
11,2024-01-18 00:00:00+00:00,AAPL,187.91693115234375,188.6300048828125,186.08999633789062,78005800.0
12,2024-01-19 00:00:00+00:00,AAPL,190.83584594726562,191.55999755859375,189.3300018310547,68741000.0
13,2024-01-22 00:00:00+00:00,AAPL,193.1570281982422,193.88999938964844,192.3000030517578,60133900.0
14,2024-01-23 00:00:00+00:00,AAPL,194.44215393066406,195.17999267578125,195.02000427246094,42355600.0
15,2024-01-24 00:00:00+00:00,AAPL,193.7647247314453,194.5,195.4199981689453,53631300.0
16,2024-01-25 00:00:00+00:00,AAPL,193.43597412109375,194.1699981689453,195.22000122070312,54822100.0
17,2024-01-26 00:00:00+00:00,AAPL,191.69259643554688,192.4199981689453,194.27000427246094,44594000.0
18,2024-01-29 00:00:00+00:00,AAPL,191.0052032470703,191.72999572753906,192.00999450683594,47145600.0
19,2024-01-30 00:00:00+00:00,AAPL,187.3291473388672,188.0399932861328,190.94000244140625,55859400.0
20,2024-01-31 00:00:00+00:00,AAPL,183.70291137695312,184.39999389648438,187.0399932861328,55467800.0
21,2024-02-01 00:00:00+00:00,AAPL,186.15362548828125,186.86000061035156,183.99000549316406,64885400.0
22,2024-02-02 00:00:00+00:00,AAPL,185.14743041992188,185.85000610351562,179.86000061035156,102518000.0
23,2024-02-05 00:00:00+00:00,AAPL,186.9705047607422,187.67999267578125,188.14999389648438,69668800.0
24,2024-02-06 00:00:00+00:00,AAPL,188.5843963623047,189.3000030517578,186.86000061035156,43490800.0
25,2024-02-07 00:00:00+00:00,AAPL,188.69398498535156,189.41000366210938,190.63999938964844,53439000.0
26,2024-02-08 00:00:00+00:00,AAPL,187.6081085205078,188.32000732421875,189.38999938964844,40962000.0
27,2024-02-09 00:00:00+00:00,AAPL,188.37615966796875,188.85000610351562,188.64999389648438,45155200.0
28,2024-02-12 00:00:00+00:00,AAPL,186.680419921875,187.14999389648438,188.4199981689453,41781900.0
29,2024-02-13 00:00:00+00:00,AAPL,184.57571411132812,185.0399932861328,185.77000427246094,56529500.0
30,2024-02-14 00:00:00+00:00,AAPL,183.6879425048828,184.14999389648438,185.32000732421875,54630500.0
31,2024-02-15 00:00:00+00:00,AAPL,183.398681640625,183.86000061035156,183.5500030517578,65434500.0
32,2024-02-16 00:00:00+00:00,AAPL,181.85255432128906,182.30999755859375,183.4199981689453,49701400.0
33,2024-02-20 00:00:00+00:00,AAPL,181.1044464111328,181.55999755859375,181.7899932861328,53665600.0
34,2024-02-21 00:00:00+00:00,AAPL,181.862548828125,182.32000732421875,181.94000244140625,41529700.0
35,2024-02-22 00:00:00+00:00,AAPL,183.9073944091797,184.3699951171875,183.47999572753906,52292200.0
36,2024-02-23 00:00:00+00:00,AAPL,182.06204223632812,182.52000427246094,185.00999450683594,45119700.0
37,2024-02-26 00:00:00+00:00,AAPL,180.70545959472656,181.16000366210938,182.24000549316406,40867400.0
38,2024-02-27 00:00:00+00:00,AAPL,182.17176818847656,182.6300048828125,181.10000610351562,54318900.0
39,2024-02-28 00:00:00+00:00,AAPL,180.9647979736328,181.4199981689453,182.50999450683594,48953900.0
40,2024-02-29 00:00:00+00:00,AAPL,180.29647827148438,180.75,181.27000427246094,136682600.0
41,2024-03-01 00:00:00+00:00,AAPL,179.209228515625,179.66000366210938,179.5500030517578,73488000.0
42,2024-03-04 00:00:00+00:00,AAPL,174.66065979003906,175.10000610351562,176.14999389648438,81510100.0
43,2024-03-05 00:00:00+00:00,AAPL,169.6931610107422,170.1199951171875,170.75999450683594,95132400.0
44,2024-03-06 00:00:00+00:00,AAPL,168.69564819335938,169.1199951171875,171.05999755859375,68587700.0
45,2024-03-07 00:00:00+00:00,AAPL,168.57595825195312,169.0,169.14999389648438,71765100.0
46,2024-03-08 00:00:00+00:00,AAPL,170.30160522460938,170.72999572753906,169.0,76114600.0
47,2024-03-11 00:00:00+00:00,AAPL,172.31655883789062,172.75,172.94000244140625,60139500.0
48,2024-03-12 00:00:00+00:00,AAPL,172.7953338623047,173.22999572753906,173.14999389648438,59825400.0
49,2024-03-13 00:00:00+00:00,AAPL,170.70062255859375,171.1300048828125,172.77000427246094,52488700.0
50,2024-03-14 00:00:00+00:00,AAPL,172.56593322753906,173.0,172.91000366210938,72913500.0
51,2024-03-15 00:00:00+00:00,AAPL,172.18687438964844,172.6199951171875,171.1699981689453,121664700.0
52,2024-03-18 00:00:00+00:00,AAPL,173.28411865234375,173.72000122070312,175.57000732421875,75604200.0
53,2024-03-19 00:00:00+00:00,AAPL,175.63819885253906,176.0800018310547,174.33999633789062,55215200.0
54,2024-03-20 00:00:00+00:00,AAPL,178.22171020507812,178.6699981689453,175.72000122070312,53423100.0
55,2024-03-21 00:00:00+00:00,AAPL,170.9400177001953,171.3699951171875,177.0500030517578,106181300.0
56,2024-03-22 00:00:00+00:00,AAPL,171.8477325439453,172.27999877929688,171.75999450683594,71106600.0
57,2024-03-25 00:00:00+00:00,AAPL,170.42132568359375,170.85000610351562,170.57000732421875,54288300.0
58,2024-03-26 00:00:00+00:00,AAPL,169.28419494628906,169.7100067138672,170.0,57388400.0
59,2024-03-27 00:00:00+00:00,AAPL,172.87513732910156,173.30999755859375,170.41000366210938,60273300.0
60,2024-03-28 00:00:00+00:00,AAPL,171.04974365234375,171.47999572753906,171.75,65672700.0
61,2024-04-01 00:00:00+00:00,AAPL,169.60337829589844,170.02999877929688,171.19000244140625,46240500.0
62,2024-04-02 00:00:00+00:00,AAPL,168.41635131835938,168.83999633789062,169.0800018310547,49329500.0
63,2024-04-03 00:00:00+00:00,AAPL,169.2243194580078,169.64999389648438,168.7899932861328,47691700.0
64,2024-04-04 00:00:00+00:00,AAPL,168.39642333984375,168.82000732421875,170.2899932861328,53704400.0
65,2024-04-05 00:00:00+00:00,AAPL,169.1544952392578,169.5800018310547,169.58999633789062,42055200.0
66,2024-04-08 00:00:00+00:00,AAPL,168.02734375,168.4499969482422,169.02999877929688,37425500.0
67,2024-04-09 00:00:00+00:00,AAPL,169.24427795410156,169.6699981689453,168.6999969482422,42451200.0
68,2024-04-10 00:00:00+00:00,AAPL,167.35902404785156,167.77999877929688,168.8000030517578,49709300.0
69,2024-04-11 00:00:00+00:00,AAPL,174.60079956054688,175.0399932861328,168.33999633789062,91070300.0
70,2024-04-12 00:00:00+00:00,AAPL,176.10702514648438,176.5500030517578,174.25999450683594,101593300.0
71,2024-04-15 00:00:00+00:00,AAPL,172.25669860839844,172.69000244140625,175.36000061035156,73531800.0
72,2024-04-16 00:00:00+00:00,AAPL,168.95501708984375,169.3800048828125,171.75,73711200.0
73,2024-04-17 00:00:00+00:00,AAPL,167.57847595214844,168.0,169.61000061035156,50901200.0
74,2024-04-18 00:00:00+00:00,AAPL,166.62088012695312,167.0399932861328,168.02999877929688,43122900.0
75,2024-04-19 00:00:00+00:00,AAPL,164.58599853515625,165.0,166.2100067138672,67772100.0
76,2024-04-22 00:00:00+00:00,AAPL,165.4238739013672,165.83999633789062,165.52000427246094,48116400.0
77,2024-04-23 00:00:00+00:00,AAPL,166.48121643066406,166.89999389648438,165.35000610351562,49537800.0
78,2024-04-24 00:00:00+00:00,AAPL,168.59591674804688,169.02000427246094,166.5399932861328,48251800.0
79,2024-04-25 00:00:00+00:00,AAPL,169.46372985839844,169.88999938964844,169.52999877929688,50558300.0
80,2024-04-26 00:00:00+00:00,AAPL,168.87521362304688,169.3000030517578,169.8800048828125,44838400.0
81,2024-04-29 00:00:00+00:00,AAPL,173.06466674804688,173.5,173.3699951171875,68169400.0
82,2024-04-30 00:00:00+00:00,AAPL,169.9026336669922,170.3300018310547,173.3300018310547,65934800.0
83,2024-05-01 00:00:00+00:00,AAPL,168.87521362304688,169.3000030517578,169.5800018310547,50383100.0
84,2024-05-02 00:00:00+00:00,AAPL,172.59584045410156,173.02999877929688,172.50999450683594,94214900.0
85,2024-05-03 00:00:00+00:00,AAPL,182.9198760986328,183.3800048828125,186.64999389648438,163224100.0
86,2024-05-06 00:00:00+00:00,AAPL,181.25408935546875,181.7100067138672,182.35000610351562,78569700.0
87,2024-05-07 00:00:00+00:00,AAPL,181.94232177734375,182.39999389648438,183.4499969482422,77305800.0
88,2024-05-08 00:00:00+00:00,AAPL,182.281494140625,182.74000549316406,182.85000610351562,45057100.0
89,2024-05-09 00:00:00+00:00,AAPL,184.10690307617188,184.57000732421875,182.55999755859375,48983000.0
90,2024-05-10 00:00:00+00:00,AAPL,182.83836364746094,183.0500030517578,184.89999389648438,50759500.0
91,2024-05-13 00:00:00+00:00,AAPL,186.06463623046875,186.27999877929688,185.44000244140625,72044800.0
92,2024-05-14 00:00:00+00:00,AAPL,187.2133026123047,187.42999267578125,187.50999450683594,52393600.0
93,2024-05-15 00:00:00+00:00,AAPL,189.5006561279297,189.72000122070312,187.91000366210938,70400000.0
94,2024-05-16 00:00:00+00:00,AAPL,189.62051391601562,189.83999633789062,190.47000122070312,52845200.0
95,2024-05-17 00:00:00+00:00,AAPL,189.65048217773438,189.8699951171875,189.50999450683594,41282900.0
96,2024-05-20 00:00:00+00:00,AAPL,190.81912231445312,191.0399932861328,189.3300018310547,44361300.0
97,2024-05-21 00:00:00+00:00,AAPL,192.12762451171875,192.35000610351562,191.08999633789062,42309400.0
98,2024-05-22 00:00:00+00:00,AAPL,190.67929077148438,190.89999389648438,192.27000427246094,34648500.0
99,2024-05-23 00:00:00+00:00,AAPL,186.6639404296875,186.8800048828125,190.97999572753906,51005900.0
100,2024-05-24 00:00:00+00:00,AAPL,189.76034545898438,189.97999572753906,188.82000732421875,36294600.0
101,2024-05-28 00:00:00+00:00,AAPL,189.77035522460938,189.99000549316406,191.50999450683594,52280100.0
102,2024-05-29 00:00:00+00:00,AAPL,190.0699920654297,190.2899932861328,189.61000061035156,53068000.0
103,2024-05-30 00:00:00+00:00,AAPL,191.06883239746094,191.2899932861328,190.75999450683594,49947900.0
104,2024-05-31 00:00:00+00:00,AAPL,192.02772521972656,192.25,191.44000244140625,75158300.0
105,2024-06-03 00:00:00+00:00,AAPL,193.8056640625,194.02999877929688,192.89999389648438,50080500.0
106,2024-06-04 00:00:00+00:00,AAPL,194.12530517578125,194.35000610351562,194.63999938964844,47471400.0
107,2024-06-05 00:00:00+00:00,AAPL,195.64353942871094,195.8699951171875,195.39999389648438,54156800.0
108,2024-06-06 00:00:00+00:00,AAPL,194.25514221191406,194.47999572753906,195.69000244140625,41181800.0
109,2024-06-07 00:00:00+00:00,AAPL,196.66236877441406,196.88999938964844,194.64999389648438,53103900.0
110,2024-06-10 00:00:00+00:00,AAPL,192.89671325683594,193.1199951171875,196.89999389648438,97262100.0
111,2024-06-11 00:00:00+00:00,AAPL,206.91049194335938,207.14999389648438,193.64999389648438,172373300.0
112,2024-06-12 00:00:00+00:00,AAPL,212.82366943359375,213.07000732421875,207.3699951171875,198134300.0
113,2024-06-13 00:00:00+00:00,AAPL,213.9923095703125,214.24000549316406,214.74000549316406,97862700.0
114,2024-06-14 00:00:00+00:00,AAPL,212.2443389892578,212.49000549316406,213.85000610351562,70122700.0
115,2024-06-17 00:00:00+00:00,AAPL,216.41949462890625,216.6699981689453,213.3699951171875,93728300.0
116,2024-06-18 00:00:00+00:00,AAPL,214.042236328125,214.2899932861328,217.58999633789062,79943300.0
117,2024-06-20 00:00:00+00:00,AAPL,209.4375762939453,209.67999267578125,213.92999267578125,86172500.0
118,2024-06-21 00:00:00+00:00,AAPL,207.2501220703125,207.49000549316406,210.38999938964844,246421400.0
119,2024-06-24 00:00:00+00:00,AAPL,207.89935302734375,208.13999938964844,207.72000122070312,80727000.0
120,2024-06-25 00:00:00+00:00,AAPL,208.8282928466797,209.07000732421875,209.14999389648438,56713900.0
121,2024-06-26 00:00:00+00:00,AAPL,213.00344848632812,213.25,211.5,66213200.0
122,2024-06-27 00:00:00+00:00,AAPL,213.85247802734375,214.10000610351562,214.69000244140625,49772700.0
123,2024-06-28 00:00:00+00:00,AAPL,210.37648010253906,210.6199951171875,215.77000427246094,82542700.0
124,2024-07-01 00:00:00+00:00,AAPL,216.49940490722656,216.75,212.08999633789062,60402900.0
125,2024-07-02 00:00:00+00:00,AAPL,220.0153350830078,220.27000427246094,216.14999389648438,58046200.0
126,2024-07-03 00:00:00+00:00,AAPL,221.29385375976562,221.5500030517578,220.0,37369800.0
127,2024-07-05 00:00:00+00:00,AAPL,226.07830810546875,226.33999633789062,221.64999389648438,60412400.0
128,2024-07-08 00:00:00+00:00,AAPL,227.55661010742188,227.82000732421875,227.08999633789062,59085900.0
129,2024-07-09 00:00:00+00:00,AAPL,228.4156036376953,228.67999267578125,227.92999267578125,48076100.0
130,2024-07-10 00:00:00+00:00,AAPL,232.71063232421875,232.97999572753906,229.3000030517578,62627700.0
131,2024-07-11 00:00:00+00:00,AAPL,227.30690002441406,227.57000732421875,231.38999938964844,64710600.0
132,2024-07-12 00:00:00+00:00,AAPL,230.27345275878906,230.5399932861328,228.9199981689453,53046500.0
133,2024-07-15 00:00:00+00:00,AAPL,234.12899780273438,234.39999389648438,236.47999572753906,62631300.0
134,2024-07-16 00:00:00+00:00,AAPL,234.54852294921875,234.82000732421875,235.0,43234300.0
135,2024-07-17 00:00:00+00:00,AAPL,228.61538696289062,228.8800048828125,229.4499969482422,57345900.0
136,2024-07-18 00:00:00+00:00,AAPL,223.92080688476562,224.17999267578125,230.27999877929688,66034600.0
137,2024-07-19 00:00:00+00:00,AAPL,224.0506591796875,224.30999755859375,224.82000732421875,49151500.0
138,2024-07-22 00:00:00+00:00,AAPL,223.70108032226562,223.9600067138672,227.00999450683594,48201800.0
139,2024-07-23 00:00:00+00:00,AAPL,224.74984741210938,225.00999450683594,224.3699951171875,39960300.0
140,2024-07-24 00:00:00+00:00,AAPL,218.28732299804688,218.5399932861328,224.0,61777600.0
141,2024-07-25 00:00:00+00:00,AAPL,217.23855590820312,217.49000549316406,218.92999267578125,51391200.0
142,2024-07-26 00:00:00+00:00,AAPL,217.7080078125,217.9600067138672,218.6999969482422,41601300.0
143,2024-07-29 00:00:00+00:00,AAPL,217.98768615722656,218.24000549316406,216.9600067138672,36311800.0
144,2024-07-30 00:00:00+00:00,AAPL,218.5470428466797,218.8000030517578,219.19000244140625,41643800.0
145,2024-07-31 00:00:00+00:00,AAPL,221.8232421875,222.0800018310547,221.44000244140625,50036300.0
146,2024-08-01 00:00:00+00:00,AAPL,218.1075439453125,218.36000061035156,224.3699951171875,62501000.0
147,2024-08-02 00:00:00+00:00,AAPL,219.60580444335938,219.86000061035156,219.14999389648438,105568600.0
148,2024-08-05 00:00:00+00:00,AAPL,209.02806091308594,209.27000427246094,199.08999633789062,119548600.0
149,2024-08-06 00:00:00+00:00,AAPL,206.9904022216797,207.22999572753906,205.3000030517578,69660500.0
150,2024-08-07 00:00:00+00:00,AAPL,209.57742309570312,209.82000732421875,206.89999389648438,63516400.0
151,2024-08-08 00:00:00+00:00,AAPL,213.06338500976562,213.30999755859375,213.11000061035156,47161100.0
152,2024-08-09 00:00:00+00:00,AAPL,215.99000549316406,216.24000549316406,212.10000610351562,42201600.0
153,2024-08-12 00:00:00+00:00,AAPL,217.52999877929688,217.52999877929688,216.07000732421875,38028100.0
154,2024-08-13 00:00:00+00:00,AAPL,221.27000427246094,221.27000427246094,219.00999450683594,44155300.0
155,2024-08-14 00:00:00+00:00,AAPL,221.72000122070312,221.72000122070312,220.57000732421875,41960600.0
156,2024-08-15 00:00:00+00:00,AAPL,224.72000122070312,224.72000122070312,224.60000610351562,46414000.0
157,2024-08-16 00:00:00+00:00,AAPL,226.0500030517578,226.0500030517578,223.9199981689453,44340200.0
158,2024-08-19 00:00:00+00:00,AAPL,225.88999938964844,225.88999938964844,225.72000122070312,40687800.0
159,2024-08-20 00:00:00+00:00,AAPL,226.50999450683594,226.50999450683594,225.77000427246094,30299000.0
160,2024-08-21 00:00:00+00:00,AAPL,226.39999389648438,226.39999389648438,226.52000427246094,34765500.0
161,2024-08-22 00:00:00+00:00,AAPL,224.52999877929688,224.52999877929688,227.7899932861328,43695300.0
162,2024-08-23 00:00:00+00:00,AAPL,226.83999633789062,226.83999633789062,225.66000366210938,38677300.0
163,2024-08-26 00:00:00+00:00,AAPL,227.17999267578125,227.17999267578125,226.75999450683594,30602200.0
164,2024-08-27 00:00:00+00:00,AAPL,228.02999877929688,228.02999877929688,226.0,35934600.0
165,2024-08-28 00:00:00+00:00,AAPL,226.49000549316406,226.49000549316406,227.9199981689453,38052200.0
166,2024-08-29 00:00:00+00:00,AAPL,229.7899932861328,229.7899932861328,230.10000610351562,51906300.0
167,2024-08-30 00:00:00+00:00,AAPL,229.0,229.0,230.19000244140625,52990800.0
168,2024-09-03 00:00:00+00:00,AAPL,222.77000427246094,222.77000427246094,228.5500030517578,50190600.0
169,2024-09-04 00:00:00+00:00,AAPL,220.85000610351562,220.85000610351562,221.66000366210938,43840200.0
170,2024-09-05 00:00:00+00:00,AAPL,222.3800048828125,222.3800048828125,221.6300048828125,36615400.0
171,2024-09-06 00:00:00+00:00,AAPL,220.82000732421875,220.82000732421875,223.9499969482422,48423000.0
172,2024-09-09 00:00:00+00:00,AAPL,220.91000366210938,220.91000366210938,220.82000732421875,67180000.0
173,2024-09-10 00:00:00+00:00,AAPL,220.11000061035156,220.11000061035156,218.9199981689453,51591000.0
174,2024-09-11 00:00:00+00:00,AAPL,222.66000366210938,222.66000366210938,221.4600067138672,44587100.0
175,2024-09-12 00:00:00+00:00,AAPL,222.77000427246094,222.77000427246094,222.5,37498200.0
176,2024-01-02 00:00:00+00:00,AMZN,149.92999267578125,149.92999267578125,151.5399932861328,47339400.0
177,2024-01-03 00:00:00+00:00,AMZN,148.47000122070312,148.47000122070312,149.1999969482422,49425500.0
178,2024-01-04 00:00:00+00:00,AMZN,144.57000732421875,144.57000732421875,145.58999633789062,56039800.0
179,2024-01-05 00:00:00+00:00,AMZN,145.24000549316406,145.24000549316406,144.69000244140625,45124800.0
180,2024-01-08 00:00:00+00:00,AMZN,149.10000610351562,149.10000610351562,146.74000549316406,46757100.0
181,2024-01-09 00:00:00+00:00,AMZN,151.3699951171875,151.3699951171875,148.3300018310547,43812600.0
182,2024-01-10 00:00:00+00:00,AMZN,153.72999572753906,153.72999572753906,152.05999755859375,44421800.0
183,2024-01-11 00:00:00+00:00,AMZN,155.17999267578125,155.17999267578125,155.0399932861328,49072700.0
184,2024-01-12 00:00:00+00:00,AMZN,154.6199951171875,154.6199951171875,155.38999938964844,40460300.0
185,2024-01-16 00:00:00+00:00,AMZN,153.16000366210938,153.16000366210938,153.52999877929688,41384600.0
186,2024-01-17 00:00:00+00:00,AMZN,151.7100067138672,151.7100067138672,151.49000549316406,34953400.0
187,2024-01-18 00:00:00+00:00,AMZN,153.5,153.5,152.77000427246094,37850200.0
188,2024-01-19 00:00:00+00:00,AMZN,155.33999633789062,155.33999633789062,153.8300018310547,51033700.0
189,2024-01-22 00:00:00+00:00,AMZN,154.77999877929688,154.77999877929688,156.88999938964844,43687500.0
190,2024-01-23 00:00:00+00:00,AMZN,156.02000427246094,156.02000427246094,154.85000610351562,37986000.0
191,2024-01-24 00:00:00+00:00,AMZN,156.8699951171875,156.8699951171875,157.8000030517578,48547300.0
192,2024-01-25 00:00:00+00:00,AMZN,157.75,157.75,156.9499969482422,43638600.0
193,2024-01-26 00:00:00+00:00,AMZN,159.1199951171875,159.1199951171875,158.4199981689453,51047400.0
194,2024-01-29 00:00:00+00:00,AMZN,161.25999450683594,161.25999450683594,159.33999633789062,45270400.0
195,2024-01-30 00:00:00+00:00,AMZN,159.0,159.0,160.6999969482422,45207400.0
196,2024-01-31 00:00:00+00:00,AMZN,155.1999969482422,155.1999969482422,157.0,50284400.0
197,2024-02-01 00:00:00+00:00,AMZN,159.27999877929688,159.27999877929688,155.8699951171875,76542400.0
198,2024-02-02 00:00:00+00:00,AMZN,171.80999755859375,171.80999755859375,169.19000244140625,117154900.0
199,2024-02-05 00:00:00+00:00,AMZN,170.30999755859375,170.30999755859375,170.1999969482422,55081300.0
200,2024-02-06 00:00:00+00:00,AMZN,169.14999389648438,169.14999389648438,169.38999938964844,42505500.0
201,2024-02-07 00:00:00+00:00,AMZN,170.52999877929688,170.52999877929688,169.47999572753906,47174100.0
202,2024-02-08 00:00:00+00:00,AMZN,169.83999633789062,169.83999633789062,169.64999389648438,42316500.0
203,2024-02-09 00:00:00+00:00,AMZN,174.4499969482422,174.4499969482422,170.89999389648438,56986000.0
204,2024-02-12 00:00:00+00:00,AMZN,172.33999633789062,172.33999633789062,174.8000030517578,51050400.0
205,2024-02-13 00:00:00+00:00,AMZN,168.63999938964844,168.63999938964844,167.72999572753906,56345100.0
206,2024-02-14 00:00:00+00:00,AMZN,170.97999572753906,170.97999572753906,169.2100067138672,42815500.0
207,2024-02-15 00:00:00+00:00,AMZN,169.8000030517578,169.8000030517578,170.5800018310547,49855200.0
208,2024-02-16 00:00:00+00:00,AMZN,169.50999450683594,169.50999450683594,168.74000549316406,48074600.0
209,2024-02-20 00:00:00+00:00,AMZN,167.0800018310547,167.0800018310547,167.8300018310547,41980300.0
210,2024-02-21 00:00:00+00:00,AMZN,168.58999633789062,168.58999633789062,168.94000244140625,44575600.0
211,2024-02-22 00:00:00+00:00,AMZN,174.5800018310547,174.5800018310547,173.10000610351562,55392400.0
212,2024-02-23 00:00:00+00:00,AMZN,174.99000549316406,174.99000549316406,174.27999877929688,59715200.0
213,2024-02-26 00:00:00+00:00,AMZN,174.72999572753906,174.72999572753906,175.6999969482422,44368600.0
214,2024-02-27 00:00:00+00:00,AMZN,173.5399932861328,173.5399932861328,174.0800018310547,31141700.0
215,2024-02-28 00:00:00+00:00,AMZN,173.16000366210938,173.16000366210938,172.44000244140625,28180500.0
